time time_err neutron_rate neutron_rate_err
0.446957748299 0.000344081018519 3.02237280374 0.25635431535
0.449169553426 0.000343921296296 3.05994184535 0.257693590341
0.463272038368 0.00174701967593 3.09586296544 0.114977464063
0.467131618044 0.00175397569444 2.67879835195 0.106725880963
0.471046489572 0.00175134837963 2.83433589275 0.11074666747
0.474923190451 0.00174962962963 2.96496993193 0.111905578695
0.478824345093 0.00174935185185 2.43174911643 0.101499247051
0.482762238912 0.00173197916667 2.86628852796 0.110079147749
0.486714376088 0.00173343171296 2.78241995502 0.117369301931
0.490612776111 0.00175695601852 2.59458618609 0.104454106748
0.49454768066 0.00175686921296 2.30353357905 0.0982230018404
0.498439280301 0.00175412615741 2.74569243732 0.107694917817
0.502367109236 0.00173320601852 2.78719136222 0.107920480537
0.506202538102 0.00173550925926 2.59018276271 0.111360654904
0.510191005544 0.00175023148148 2.72169494676 0.107000869453
0.514041142338 0.00175441550926 2.96945596147 0.11175694937
0.517979432002 0.0017504224537 2.94591632337 0.110949627471
0.521911735764 0.00173307291667 2.89454501429 0.109875426184
0.52585700809 0.00175392939815 2.93063033674 0.111405849274
0.529733607523 0.00175629050926 2.70799515395 0.106462275022
0.53370543588 0.00175469907407 2.8409859608 0.108866818564
0.537580770012 0.00175612268519 2.64685082177 0.105119875035
0.541544436215 0.00175078125 2.62711367715 0.10466671423
0.545459172141 0.00172946759259 2.72392493996 0.106923406759
0.549437356204 0.00175182291667 2.63313637652 0.11352257016
0.553315441157 0.00174962962963 2.75397240758 0.107606606268
0.557247003704 0.00175413773148 2.77707933284 0.107528941196
0.561174757743 0.00175 2.83341439072 0.108816624114
0.565108892384 0.00175112268519 2.62147088089 0.104691462686
0.569000596088 0.00174774884259 2.71545354284 0.1140383297
0.572906886169 0.00173262152778 2.8718988394 0.10956977494
0.576787083588 0.00175020833333 2.81441182901 0.108568293347
0.580728171968 0.00175646412037 2.90029226683 0.110014356375
0.584610854491 0.00175164930556 2.76239176952 0.108018065996
0.588540783854 0.00175679398148 2.70467797592 0.109419558847
0.592453543148 0.00175556134259 2.9222880672 0.110689553511
0.596379109329 0.00175443287037 2.85382070257 0.109925066211
0.600293865185 0.00175052083333 2.97655572451 0.111472887924
0.60427036272 0.00173614583333 2.49286656161 0.10228355396
0.608143986609 0.00174837962963 2.87685508503 0.110079800551
0.612134662789 0.00175098958333 2.74826074214 0.116762410396
0.615994648264 0.00175550347222 2.6992029425 0.106198719366
0.620022028299 0.00175652777778 2.97048320537 0.111323564703
0.623912017986 0.00175600694444 2.78257851609 0.107903766637
0.627874788889 0.00175121527778 2.78965513066 0.108015878032
0.631762793634 0.00175293402778 2.94888679159 0.119593151521
0.635733614815 0.00175165509259 2.80486537032 0.108119614472
0.639601150162 0.00174849537037 2.8398279608 0.108822443908
0.643546694363 0.00173042824074 2.69374033042 0.105983795769
0.64743239985 0.00175378472222 2.77240150356 0.107752444382
0.651370516713 0.00175081018519 2.72428811823 0.114713223615
0.655224922812 0.00176027777778 2.90439570836 0.111215059627
0.659252466366 0.00175174768519 2.74584488153 0.10704417826
0.663129494838 0.00175226851852 2.69933376127 0.106867646989
0.667060397014 0.00173269675926 2.65352284451 0.105301842012
0.670991472882 0.00174793981481 2.73135562555 0.10680445673
0.674930260833 0.0017560474537 2.60058757386 0.112962305696
0.678873319919 0.00171697916667 2.87090402489 0.110175184642
0.682865420683 0.00174753472222 2.93223528755 0.110591348425
0.686741683993 0.00175015046296 2.72282539138 0.106634072065
0.690734366701 0.00174938078704 2.66388002019 0.106047389177
0.694610951435 0.0017507349537 3.1339409811 0.124171262655
0.698622524387 0.00175603009259 2.51907431986 0.102669804482
0.702496808206 0.00175918981481 2.65358435118 0.105221463877
0.706474877037 0.00175160300926 2.80978682703 0.108389880023
0.710338050903 0.00175399305556 2.60839057664 0.104252254596
0.714239031319 0.00175244212963 2.88277249357 0.118182150038
0.718173023495 0.00175452546296 2.66841551375 0.105809557727
0.722106143854 0.00175592013889 2.62876681979 0.105319318726
0.726093066516 0.00175127314815 2.67583298232 0.105689048439
0.729949973333 0.00173174768519 2.77887941988 0.107679390305
0.733893527141 0.00175133680556 2.79980329108 0.108085207244
0.741726729306 0.00175380208333 2.66974061464 0.105613306453
0.745608229479 0.00174975694444 2.73772289051 0.107465023695
0.74960905941 0.00175347800926 2.83077668413 0.108795585942
0.753489047523 0.001750625 2.85045484168 0.110040588667
0.757413089329 0.00173501736111 2.79091445049 0.117104168973
0.761345796065 0.00175334490741 2.68027558728 0.105947195159
0.76530271191 0.00173324652778 2.78959984804 0.107852161119
0.769195003947 0.00175027777778 2.96753437857 0.112646064563
0.773104591667 0.001753125 2.64131089948 0.105315962399
0.777021697037 0.00174829282407 2.60475378695 0.112298909834
0.780943058426 0.00175037615741 2.79096623921 0.108392147036
0.784828523079 0.00175342013889 2.80842387376 0.109070145381
0.788745075208 0.00173376736111 2.89068543753 0.111180209136
0.792629238993 0.00175413773148 2.64136088162 0.105401773838
0.796547051435 0.0017485474537 2.82216676767 0.108867446601
0.804394272234 0.00174905092593 2.8007562313 0.10893679181
0.808367091667 0.00175653935185 2.80433759995 0.108503079335
0.816568297361 0.00175012152778 2.91706501376 0.111292971973
0.820482438345 0.00174736111111 2.8820169351 0.117267605988
0.824356472326 0.00175154513889 2.82694526579 0.109377796189
0.828283041898 0.00174762152778 2.68090336076 0.106640609841
0.832192366516 0.0017512962963 2.55690953222 0.10361120293
0.836124567164 0.00175438078704 2.65795433186 0.105644200249
0.840065372986 0.00174810763889 2.59920432734 0.111851945257
0.844013403229 0.00173174768519 2.63488117204 0.105143205277
0.847875211053 0.00175009259259 2.81551215608 0.109676782007
0.851798948981 0.00175144675926 2.69148024664 0.106892335925
0.855716588657 0.00173477430556 3.05595513449 0.113652194339
0.859677498102 0.00173523148148 2.78407146623 0.115403475153
0.863591598079 0.00175225115741 2.69844624852 0.106499178446
0.867543094039 0.00174737268519 2.6571541331 0.105529071802
0.871460814549 0.00170381944444 2.95973556867 0.111391117561
0.87539848412 0.00175093171296 2.61369319721 0.104547727888
0.879264010104 0.00174999421296 2.80422974062 0.108498906133
0.88438172441 0.00174850694444 2.80923760593 0.108692666259
0.888209116505 0.00173361689815 2.66695915873 0.106338625466
0.892137142431 0.00174637152778 2.71073459682 0.107235003324
0.896012111528 0.00174902199074 2.95257595314 0.11167667898
0.899961479606 0.00172998842593 2.57524054769 0.104698416783
0.903850080984 0.00173053240741 2.83467774764 0.117703586892
0.907782569387 0.00173272569444 2.73203186699 0.107324347754
0.911821596505 0.00175164351852 2.85018091555 0.110030013866
0.920505846748 0.00173028935185 2.68357419041 0.106077583897
0.924353764653 0.00175034143519 2.74782487674 0.115296170621
0.928269020417 0.0017348900463 2.72829524075 0.106848287898
0.941616123495 0.00174920717593 2.76020209583 0.108015054888
0.94550529066 0.00174864583333 2.53456961627 0.107586488483
0.949356519016 0.00175186921296 2.66543589641 0.10560841534
0.953236821933 0.00174745949074 2.65699467995 0.10560605751
0.957084895081 0.00175483796296 2.53528813619 0.103159411245
0.961003229954 0.00174715856481 2.85378305446 0.1095181421
0.964897498438 0.00175485532407 2.76325296193 0.118582534775
