time time_width rate rate_err
0.35603374794 7.45590277778e-05 1.33296272868 0.36969734358
0.363643348993 0.00173674189815 1.91101168088 0.0823895638497
0.367543128981 0.00174368055556 2.83718611867 0.10271303388
0.371413590498 0.00174795717593 3.35469950611 0.112386662082
0.375248222616 0.00174515046296 3.54395851066 0.116210977612
0.3791062975 0.00174365162037 3.95407567997 0.124479946852
0.390623601516 0.00174444444444 4.97762041553 0.143631690267
0.394457155174 0.00174303240741 5.06489534359 0.145665708484
0.398311332789 0.0017479224537 5.60402089476 0.154304058185
0.402150459236 0.00174388888889 5.502427677 0.160590664263
0.404900052118 0.000353247685185 4.89617168489 0.32713923128
0.406200025799 0.000356828125 5.36942139789 0.342341804592
0.409846877292 0.000354136574074 6.01035103098 0.365102823891
0.413244816771 0.000352318865741 5.78755779295 0.356876101913
0.418072755231 0.000352188657407 5.82258500635 0.366062782991
0.422418813831 0.000354545717593 5.77068513785 0.358572927377
0.426758893866 0.000412546296296 5.89389216119 0.371280307446
0.430056439028 0.000342006365741 6.35528520886 0.375140624439
0.433203843113 0.000343770833333 5.42674558458 0.345996661245
0.436670431875 0.000351872685185 5.75564858751 0.354908496014
0.440286893877 0.000342298032407 5.14704004615 0.336472533751
0.442018010289 0.000354155671296 5.18330441358 0.335983722119
0.44703254022 0.000344081018519 5.15325434883 0.33473984094
0.449243511134 0.000343921296296 5.1216047908 0.333388075094
0.463674738067 0.00174701967593 4.64592952607 0.140850427685
0.467542462512 0.00175397569444 4.57521750269 0.139477967231
0.471475721632 0.00175134837963 4.85515247583 0.144946070134
0.47531617294 0.00174962962963 4.35875921617 0.135682247874
0.479220941817 0.00174935185185 4.31699015617 0.135236513673
0.483121204005 0.00173197916667 4.59536228598 0.139381451738
0.487069975556 0.00173343171296 4.67862430159 0.152195659907
0.491014403113 0.00175695601852 4.4700893287 0.137103824556
0.494943574097 0.00175686921296 4.48560811483 0.137065007238
0.498841430451 0.00175412615741 4.64655643238 0.140098947758
0.502712520069 0.00173320601852 4.35002429996 0.134823723852
0.506558685671 0.00173550925926 4.62019661 0.148729391275
0.510579665764 0.00175023148148 4.45903654338 0.136958218719
0.5144379711 0.00175441550926 4.23126444369 0.133404714628
0.518359244896 0.0017504224537 4.57139355711 0.138210153995
0.52225426272 0.00173307291667 4.58789555579 0.138330255781
0.526262281956 0.00175392939815 4.42559060968 0.13690303992
0.530127426157 0.00175629050926 4.48681731845 0.137037994681
0.534091538229 0.00175469907407 4.13006769632 0.131262167983
0.537970735683 0.00175612268519 4.3501869973 0.134764053823
0.541922116157 0.00175078125 4.33682257815 0.13447915936
0.545803181782 0.00172946759259 4.39017794638 0.13574263693
0.549819263495 0.00175182291667 4.45871234017 0.147723730235
0.553702210498 0.00174962962963 4.41476492819 0.136242603543
0.557629235231 0.00175413773148 4.15937369342 0.131596759948
0.561553882326 0.00175 3.98266064064 0.129011032734
0.565490890648 0.00175112268519 4.00955434573 0.129475262659
