time time_err rate rate_err
0.506558685671 0.00173550925926 11.39010128 0.233523378292
0.510579665764 0.00175023148148 11.4672958653 0.219633252022
0.5144379711 0.00175441550926 11.0071759932 0.215166199587
0.518359244896 0.0017504224537 11.3073043561 0.217367788057
0.52225426272 0.00173307291667 11.4196891198 0.218241611233
0.526262281956 0.00175392939815 11.0830340914 0.216649059379
0.530127426157 0.00175629050926 11.5937350486 0.220284270212
0.534091538229 0.00175469907407 11.0051702857 0.214269014077
0.537970735683 0.00175612268519 11.1426574816 0.215682293922
0.541922116157 0.00175078125 10.9963472486 0.214137821869
0.545803181782 0.00172946759259 11.4203386158 0.218934755316
0.549819263495 0.00175182291667 11.3743660577 0.235944109326
0.553702210498 0.00174962962963 10.965435174 0.214719792218
0.557629235231 0.00175413773148 10.6128564009 0.210207094906
0.561553882326 0.00175 10.7569448993 0.21202382873
0.565490890648 0.00175112268519 10.4691596264 0.209215886714
0.569381623333 0.00174774884259 11.1683203914 0.231272284971
0.573251674618 0.00173262152778 10.8605432093 0.213074743561
0.577169612373 0.00175020833333 11.1068752538 0.215677645739
0.581118235498 0.00175646412037 10.4994753142 0.209320748196
0.585007953113 0.00175164930556 11.2227445438 0.21772249388
0.588932409109 0.00175679398148 10.6416462424 0.217040902189
0.592848278472 0.00175556134259 10.9512430868 0.214277629327
0.596785112731 0.00175443287037 11.2501507518 0.218254177368
0.600672576968 0.00175052083333 10.4075083046 0.208442189718
0.604627608657 0.00173614583333 10.4582886726 0.209501244034
0.608530722558 0.00174837962963 11.0525149973 0.215764105682
0.612517254896 0.00175098958333 10.8739847415 0.232256803344
0.616384533044 0.00175550347222 11.1394350537 0.215741201582
0.620411868322 0.00175652777778 10.6386687833 0.210677035126
0.624304894329 0.00175600694444 11.0759177926 0.215279538142
0.628257441354 0.00175121527778 10.6065448446 0.210619854252
0.632150502234 0.00175293402778 10.8400690447 0.229294313666
0.636112270972 0.00175165509259 10.8235295196 0.212389445533
0.639974279444 0.00174849537037 10.6128666083 0.210372424599
0.643883620023 0.00173042824074 10.9709455253 0.213886628429
0.647822017025 0.00175378472222 10.7168813408 0.21185234677
0.651764189664 0.00175081018519 10.5445407129 0.225684015342
0.655650475544 0.00176027777778 10.8510267814 0.214966667317
0.65963307515 0.00175174768519 10.7705556827 0.212004025857
0.663530127836 0.00175226851852 10.5857885121 0.211631134711
0.667404815324 0.00173269675926 10.8982481551 0.213404168851
0.67136558434 0.00174793981481 10.9797155039 0.214139011798
0.675329514618 0.0017560474537 11.0058828833 0.232386154987
0.679202469988 0.00171697916667 11.3567720337 0.219130032953
0.683236943623 0.00174753472222 10.7737748901 0.211985274566
0.687120126435 0.00175015046296 10.5405081102 0.209805501225
0.69112622706 0.00174938078704 11.1199048704 0.216667207808
0.695008561157 0.0017507349537 11.0155319571 0.232797562084
0.699015506609 0.00175603009259 11.0763948915 0.21528881138
0.702892063889 0.00175918981481 10.8062633169 0.212336993463
0.706857920729 0.00175160300926 10.6621375133 0.211141785233
0.710721067488 0.00175399305556 10.7252353742 0.211398820889
0.714629609167 0.00175244212963 11.0465903955 0.231345378023
0.718566659549 0.00175452546296 11.1981147896 0.21675575054
0.722510384294 0.00175592013889 11.3294364545 0.218643294593
0.72647320787 0.00175127314815 10.8285659222 0.212611111984
0.730290407639 0.00173174768519 10.9235830649 0.213491355362
0.734273170116 0.00175133680556 10.6609499385 0.210911592937
0.742113100289 0.00175380208333 10.7750564087 0.212174839025
0.745999766956 0.00174975694444 10.9129262215 0.214557156424
0.749995894016 0.00175347800926 11.055500078 0.215004557859
0.753891911944 0.001750625 11.0832141311 0.216984486391
0.7577668214 0.00173501736111 11.0653861664 0.233175212759
0.761734537859 0.00175334490741 10.8718678509 0.213379071391
0.76564525044 0.00173324652778 11.3377010266 0.217430466046
0.769606067697 0.00175027777778 11.7760658193 0.224397625172
0.773496609456 0.001753125 10.9473728378 0.214407213996
0.777402995336 0.00174829282407 10.8353884297 0.229041639392
0.781332976609 0.00175037615741 11.1301881395 0.216457072309
0.785233074722 0.00175342013889 10.890584886 0.214783129575
0.78912317375 0.00173376736111 10.3568640972 0.210446258106
0.793025499248 0.00175413773148 11.1626939169 0.216679865436
0.796930055405 0.0017485474537 10.7259135783 0.212238343297
0.804790477755 0.00174905092593 10.9911674191 0.215803675551
0.808765573044 0.00175653935185 11.4020672477 0.218785590432
0.816969520208 0.00175012152778 11.0271002049 0.216384100408
0.820862843889 0.00174736111111 10.9125376334 0.228187931814
0.824755989306 0.00175154513889 11.392420143 0.219572762172
0.828677929433 0.00174762152778 11.1859844341 0.217830729424
0.832580502188 0.0017512962963 11.3024638107 0.217838981281
0.836519016956 0.00175438078704 10.9215469466 0.214147979344
0.840448808056 0.00174810763889 11.1813919489 0.231991069189
0.844361499757 0.00173174768519 11.0639835202 0.215454939594
0.848284768727 0.00175009259259 11.5098478733 0.221753655587
0.85220254787 0.00175144675926 10.6937519579 0.213066917396
0.856080887014 0.00173477430556 11.5728978675 0.221169582706
0.860047460093 0.00173523148148 11.1123677252 0.23055895738
0.86398316816 0.00175225115741 11.0796017307 0.215800003051
0.867920934688 0.00174737268519 11.0644903965 0.215342352284
0.871751932477 0.00170381944444 11.1933342328 0.216622638494
0.87578040985 0.00175093171296 11.1364239747 0.21580433947
0.879649348171 0.00174999421296 11.1665435779 0.216509993412
0.884766545394 0.00174850694444 11.3462920072 0.218440410332
0.888575371539 0.00173361689815 11.3165564303 0.219048360252
0.892529599271 0.00174637152778 11.6362206558 0.222176972377
0.896404007199 0.00174902199074 11.6159998156 0.221508425218
0.900325799572 0.00172998842593 11.5481448031 0.221711042484
0.904203514977 0.00173053240741 11.8860970384 0.241022444158
0.908139304896 0.00173272569444 12.2477663173 0.227239499066
0.912226367037 0.00175164351852 12.7812136735 0.233002725689
0.920850175984 0.00173028935185 11.1074812975 0.215811514009
0.924738068299 0.00175034143519 11.1025670636 0.231756572954
0.928619720243 0.0017348900463 11.1768045829 0.216262248315
0.942009347569 0.00174920717593 10.9900849145 0.215533297827
0.945884071678 0.00174864583333 10.9603010433 0.223726208195
0.949741129549 0.00175186921296 10.9379111981 0.213934881814
0.953616931354 0.00174745949074 11.190438889 0.216729010089
0.957479772269 0.00175483796296 11.0562068721 0.215426076018
0.961384527465 0.00174715856481 10.8183174995 0.213233508041
0.96530098191 0.00175485532407 10.9563234384 0.236125466824
0.969234694063 0.00174857638889 10.858560162 0.213653513352
0.973159894537 0.00175273148148 11.2732969065 0.218497725104
0.977097187292 0.00175069444444 11.3694278417 0.218764232687
0.982275460116 0.00174846643519 11.2447873951 0.217171505321
0.986131875972 0.00175152777778 11.1355076975 0.233003246749
0.990092594873 0.0017305150463 11.3261278544 0.218742440312
0.993965946123 0.00173266782407 11.0107781094 0.214867459965
0.998000445752 0.00175492476852 11.1153181295 0.216866195505
1.0018656142 0.0017521412037 10.8084490684 0.213997229642
1.00572404052 0.00173153356481 11.1977322265 0.229338491933
1.00964940074 0.00175046296296 11.0623948097 0.215424001775
1.01364040944 0.00175271412037 11.0625982057 0.215142600442
1.01751381402 0.00175717592593 11.0817426078 0.215474172002
1.02143160076 0.00175074074074 11.1385473006 0.216089057986
1.02531162391 0.00175446180556 11.1858443144 0.216437159906
1.02925231385 0.00175228587963 11.6608249759 0.238973409115
1.033048694 0.00173139467593 11.2498681066 0.217229120594
1.03702145644 0.00175074652778 11.3473724837 0.219850876197
1.04087632627 0.0017487962963 10.9953476744 0.21489392846
1.04479423947 0.00173116898148 11.1662863928 0.216301811073
1.04868451201 0.00173368634259 11.3704390701 0.23765904026
1.05264018279 0.00175395833333 10.7327533412 0.212332120202
1.05649578259 0.00173588541667 11.3267219637 0.219739667404
1.06043920272 0.00173045138889 10.8620242012 0.215015828086
1.06448570963 0.00176373842593 11.0497149409 0.217709883273
1.06839285546 0.00173552083333 11.703452601 0.238548096499
1.07228087881 0.00173359375 11.5357059074 0.220741162565
1.07629148836 0.00175790509259 10.6754755366 0.21274500237
1.08020796821 0.00173078125 10.8852452244 0.215096541799
1.08432119326 0.00175045138889 10.8066655547 0.213543777956
1.08820243756 0.00173284143519 11.2881081885 0.220405292011
1.09602730122 0.00171871527778 11.1578888033 0.217904242249
1.10011404895 0.00176963541667 11.4875152885 0.222733367946
1.10415551351 0.00175788194444 11.0129700709 0.217323629374
1.10819004928 0.00175564236111 11.2461475523 0.219418752153
1.112062144 0.00175756365741 11.0044690376 0.234829646815
1.11600067284 0.00173468171296 10.971711315 0.216089127285
1.11996518964 0.00174732638889 11.1926353888 0.218167177946
1.12395712227 0.00173048611111 11.0242619465 0.215417893476
1.12785619238 0.0017541087963 11.1862872923 0.217219699747
1.13181754455 0.00175656828704 11.2053391828 0.23431059386
1.1361567605 0.00173123263889 10.9849129287 0.216559243548
1.14015289791 0.00175366319444 11.1698970569 0.21657501458
1.14409150595 0.00175367476852 10.9458105878 0.215620832916
1.15191042531 0.0017476099537 11.2666872956 0.234113772491
1.15586140846 0.0017566724537 11.3881044497 0.218678758274
1.16101536954 0.0017330150463 11.0548384946 0.21642895504
1.16490264299 0.00173601273148 11.3192512625 0.219843098557
1.16888247494 0.0017494849537 10.9461568731 0.214219120513
1.17281456742 0.00175419560185 10.9399239178 0.23017395824
1.1768036485 0.00175455439815 11.0464022075 0.214990311383
1.18065298389 0.001735 11.395628867 0.219227799348
1.18466440058 0.00173211805556 11.4118779194 0.220439653677
1.18859201034 0.00171924768519 11.2863558723 0.218545682986
1.19261296253 0.00173108796296 11.1915173483 0.217732152295
1.19648201477 0.00173159722222 11.1232567605 0.2275270373
1.20050016499 0.00173046875 11.0243923801 0.215998531444
1.2044118727 0.00173046875 11.1037444681 0.216557966991
1.20841524369 0.00175539351852 10.939265865 0.215911235769
1.21233347936 0.00175468171296 11.4153770707 0.218318735121
1.21636391955 0.00175222222222 11.1541694213 0.236894179474
1.22020921646 0.0017540625 11.0458476483 0.214371371333
1.22417490149 0.00173482060185 11.2010864863 0.215604940474
1.22805739611 0.00173096643519 11.5238677266 0.220838324781
1.23202093426 0.00174814236111 11.2387694121 0.216250175559
1.23592791297 0.00173263888889 11.8226741048 0.241128467864
1.23991475471 0.00174839699074 11.1533648385 0.215446037864
1.24382822527 0.00173157407407 11.0452279318 0.214601969491
1.24785237135 0.00175508680556 10.8346374289 0.212607415344
1.25875744118 0.00174744791667 10.9857801239 0.219321179018
1.26263248701 0.00173384837963 11.0823253677 0.21459489617
1.26659845865 0.00174722222222 11.1039457051 0.215539499614
1.27052320359 0.00173032407407 11.1970541156 0.218502503003
1.27437741704 0.00171876736111 10.8409203144 0.212976872704
1.27830035823 0.00173114583333 11.349159001 0.217850599213
1.28227192544 0.00175819444444 10.8142648271 0.211962931173
1.28621925644 0.00176016203704 11.2527106564 0.225144288863
1.2900462765 0.00171925925926 11.0338049219 0.215522090474
1.29397769078 0.00173456597222 11.5277743796 0.220387734932
1.29794676208 0.00175132523148 11.4657572979 0.218167928212
1.30203393181 0.00175675347222 10.7545346535 0.212888052114
1.30587775343 0.00173368634259 11.0666560256 0.240125982696
1.30981708992 0.00173361111111 11.1781233536 0.216734515632
1.31378744339 0.00173499421296 11.1715582229 0.217384989528
1.31778636078 0.00172998263889 11.4100969609 0.219060683355
1.32167903182 0.00175777777778 11.0117922806 0.213790983692
1.32560260998 0.00172927083333 11.0947355429 0.23159309667
1.32957368603 0.00175641203704 11.2251643291 0.215948422146
1.33346155316 0.00173315393519 10.9666999688 0.214129654737
1.33745875407 0.00175552083333 11.2181542912 0.217102976741
1.34142256117 0.00173545138889 11.074180436 0.217099063104
1.34529088894 0.00173181134259 11.1470177114 0.215888057474
1.35317236236 0.00173383101852 11.2469249174 0.218068520735
1.35721043328 0.00175627893519 10.6731937701 0.210454837042
1.36105416413 0.00171859953704 11.6713189422 0.220962123817
1.36503594262 0.00170519675926 11.4397781836 0.219914420036
1.36903136339 0.00173100694444 11.5299077891 0.239842344751
1.37296783208 0.00175184606481 11.1434227872 0.217621733045
1.37690247095 0.00173418981481 11.6235790138 0.222057062674
1.38080799513 0.00173153356481 11.6526538164 0.221643921292
1.38475967872 0.00173020833333 11.5919491951 0.220889209557
1.38865683097 0.00173158564815 11.345370682 0.23503943228
1.39264548557 0.00175848958333 10.6979638819 0.211934380875
1.42477341669 0.00173189236111 11.5944678234 0.220337968929
1.42858966403 0.00171434606481 11.2729990751 0.217554127041
1.43309634516 0.00173571759259 11.4531657325 0.220171777739
1.43747123895 0.00173578125 11.8632082994 0.2229627033
1.44147464263 0.0017316724537 11.5497991837 0.219966249582
1.44541298244 0.00173174189815 11.498869723 0.231933891239
1.44943773086 0.00173481481481 11.383931032 0.217162029526
1.45338516078 0.00173377314815 11.6246678406 0.22151267638
1.45769229479 0.0017520775463 11.5120281638 0.221303329177
1.46175965946 0.00174844328704 11.2350812625 0.215700584084
1.46578002994 0.00175342013889 11.5556297538 0.224646004392
1.46996457949 0.00173593171296 11.2198105189 0.217297860368
1.47397341649 0.0017319849537 11.8300979801 0.223368490237
1.47813112295 0.00175318865741 11.9034236203 0.227735923303
1.4822884738 0.00173445023148 11.2621863481 0.217304992851
1.48931665201 0.00173273726852 11.2754438026 0.217358583853
1.49392298972 0.00173243055556 11.4800980207 0.218916879672
1.49916090512 0.00174971064815 11.8172066397 0.22481453551
1.50293516514 0.00171269675926 11.2413700539 0.217552267333
1.50689681028 0.00174811342593 11.2926962559 0.219120803392
1.51100646117 0.00174734953704 11.152595958 0.21503038309
1.51505770054 0.00175011574074 11.5798720864 0.219703836861
1.51889985977 0.00173121527778 11.146115814 0.216032716011
1.52699601543 0.0017330787037 11.6344733469 0.220819284396
1.53088899383 0.00175547453704 11.3277223349 0.216761299003
1.53507099154 0.00175240162037 11.0485154314 0.213620060347
1.5390527112 0.00173452546296 11.7218763289 0.221088784616
1.54291969156 0.00173322337963 10.9635850989 0.214232246876
1.55077219346 0.00173050347222 11.6034309502 0.219992492042
1.55469274115 0.00173482060185 11.6519461289 0.221590378976
1.5586915816 0.00175006365741 11.2740358869 0.217777002524
1.56251886332 0.00173359375 11.1405092791 0.243803422279
1.566578612 0.00175050347222 11.192444689 0.216402893649
1.57048421601 0.0017315162037 11.1541658745 0.219215406617
1.57868163002 0.00173050925926 11.3350926345 0.217741107853
1.58422653309 0.00173153356481 11.351085313 0.218128823907
1.58817007333 0.00173207175926 10.8370925315 0.211518387841
1.59215700292 0.00175004050926 11.423008679 0.218544639878
1.59604012763 0.0017318287037 11.1274497233 0.214625346104
1.60015609843 0.00173525462963 11.1114520975 0.216011015398
1.60492326707 0.00173556134259 11.1836899111 0.216476536098
1.61680068595 0.00173049768519 11.4407675935 0.220300097953
1.89111471902 5.44903356481e-05 18.3730886758 2.01670848223
1.89412844897 0.00173624421296 10.60002934 0.210698282157
1.91368249297 0.00173045717593 10.3997164364 0.208873447248
1.9175357213 0.00173351273148 10.1832526484 0.205481315576
1.921571603 0.00173269675926 10.2900068624 0.208486060171
1.9254791655 0.00173096643519 10.6733922711 0.211364662649
1.9294969488 0.00173405092593 10.3086031947 0.220281368251
1.93341520326 0.00175763888889 10.6407372034 0.211926514092
1.93733328681 0.00173593171296 10.6723310953 0.21336129445
1.94125594677 0.00173 10.6714445366 0.212622454732
1.94516891818 0.00173171875 10.7604344204 0.213802219888
1.94908058542 0.00173080439815 10.7105029267 0.213655275103
1.9530265686 0.00173395833333 10.9782250964 0.230419485558
1.95690633497 0.00173289351852 10.6696326785 0.212039913131
1.960865693 0.00173235532407 10.7372035426 0.212711746857
1.96480716853 0.00173434027778 10.8184847208 0.21348576712
1.96879323082 0.00173337962963 10.8227171599 0.213944519477
1.97274153662 0.00175508680556 10.7097110829 0.227045420866
1.9766151999 0.00173413194444 10.6990305701 0.21317209074
1.98054329159 0.00171929398148 11.0083824576 0.21539564751
1.98452393226 0.00173362268519 11.2088837882 0.217004856772
1.98845904705 0.00175835648148 10.4519113881 0.208871197589
1.99242413117 0.00175721064815 11.0580248275 0.232350417677
1.99633818755 0.00173098958333 10.6553493235 0.212091379483
2.00037074596 0.00175170717593 10.9704430814 0.214817854613
2.00428888123 0.0017537037037 10.6679395062 0.212975778124
2.00830432091 0.00175274884259 10.9184595989 0.214541587272
2.01217375863 0.00173203703704 10.4841100502 0.210018499858
2.01616609365 0.00174971643519 10.7609136922 0.212515268325
2.02004506672 0.00173055555556 10.5609386761 0.210923686777
2.02392010211 0.00173168981481 11.0129161826 0.21589803409
2.02782538502 0.00172966435185 10.8177379409 0.213929705083
2.03178768147 0.00175619791667 10.3147271971 0.207291944812
2.03572751041 0.00175782986111 10.4610442507 0.22446318899
2.03959821473 0.00173440393519 10.9643058581 0.214862513599
2.04347219944 0.00173279513889 10.9544072388 0.214833601041
2.04743602016 0.0017310474537 11.0262653258 0.216618095013
2.05138293811 0.00173475694444 10.40628304 0.209640546095
2.05535731674 0.00173067708333 10.8437375629 0.228301860503
2.05921565836 0.00173075810185 10.8838653935 0.214151420213
2.06319662329 0.00173253472222 11.1290031962 0.216968078635
2.06716598589 0.00175232060185 10.7063788832 0.212142721469
2.07108026176 0.00172894675926 10.597893644 0.211408922391
2.07508088918 0.00175583912037 10.7177975091 0.222372430451
2.07905022608 0.00173235532407 10.8982905978 0.215860642927
2.08299732531 0.00173422453704 11.0665158846 0.216119805518
2.08704739985 0.00173327546296 10.8228791684 0.213199214633
2.09253942692 0.00173140625 10.8885215404 0.214326026456
2.10271186885 0.0017342650463 10.9192261488 0.215431799267
2.10663362513 0.00173111689815 10.8984651019 0.214813250401
2.11051510343 0.00173185763889 11.0436586213 0.2160445268
2.11448053715 0.00175050347222 10.928682084 0.213591010987
2.11832840312 0.00173402199074 11.0281554987 0.228860990595
2.12233392991 0.00175189236111 11.1883823486 0.217342351956
2.13015548654 0.0017341087963 11.0050225057 0.216034073126
2.13406960035 0.00173465856481 10.5622433634 0.211118234307
2.13803044889 0.00175355902778 10.5574295285 0.224068962848
2.1419781526 0.00173559606481 10.6414151841 0.212530968316
2.14594576274 0.0017355150463 10.4326110698 0.210213600679
2.14988572307 0.00175277199074 10.5393190784 0.211336572838
2.15381969448 0.00176013888889 11.2115862178 0.218122594272
2.15774103887 0.00175334490741 10.6868378768 0.212423787719
2.16556495733 0.00173064236111 11.398563863 0.221802244283
2.16949076927 0.00173269675926 10.6325608448 0.212906858604
2.17345381433 0.00175101851852 10.6629761521 0.212075208721
2.17748727824 0.00174747106481 10.7058036535 0.213222411706
2.1813128016 0.00173405092593 10.7956638133 0.229228483291
2.18535379688 0.00173473958333 10.786149505 0.214059785173
2.18925077769 0.00173403356481 10.7520211872 0.212880010123
2.19328180447 0.00173616898148 11.6420184649 0.222449927037
2.19718056155 0.00173320023148 10.8667901057 0.214522550945
2.20120969446 0.00173072916667 10.8806605477 0.230204430142
2.20508323609 0.00173186921296 11.018439088 0.215509928849
2.20907584164 0.00175217592593 10.7348498148 0.212415168518
2.21297639554 0.00173145833333 10.3484749955 0.20924164626
2.21697084072 0.00174998263889 10.5394071089 0.210830312458
2.22085441786 0.00173596064815 10.7782633667 0.224987011198
2.22489068251 0.00173182291667 11.0658014566 0.216809850508
2.2287878545 0.0017483275463 10.6772300844 0.211399215914
2.23274255144 0.00171770833333 10.6762867669 0.212339942633
2.23669786981 0.00175934027778 10.9930015137 0.215839686681
2.24069719234 0.00175369212963 10.4675971688 0.209059464718
2.24456886031 0.00173101273148 10.6641453193 0.229084971219
2.2486250847 0.00175607638889 10.508071741 0.210837196805
2.25245932964 0.0017347974537 10.4549961567 0.210068470907
2.25645914797 0.0017308912037 10.5201178314 0.210655294836
2.2603395902 0.00173174189815 10.4553406774 0.21045808327
2.26429583274 0.00173174768519 10.2658090016 0.223645885151
2.26823617676 0.00173527777778 10.713381057 0.213162045565
2.27224626579 0.00175375578704 10.5702899506 0.211490412103
2.27624119604 0.00175766782407 10.8485536751 0.215894287335
2.2801380278 0.00174810185185 10.5697330141 0.210889132272
2.28396192997 0.0017334375 10.4587748941 0.220981952525
2.28786783881 0.00173549768519 10.7955575992 0.212496155242
2.29182218249 0.00175135416667 10.5280069225 0.209764541962
2.29576759426 0.00175197337963 10.1810431986 0.206320697534
2.29971121853 0.00175141203704 10.4837083445 0.209884156094
2.30364688214 0.00175118634259 10.9102525901 0.214173692482
2.31150123582 0.00174718171296 10.7484420484 0.211732882496
2.31540136459 0.00173341435185 10.4628958157 0.209888529245
2.31938452707 0.00174844328704 10.682574586 0.21100931647
2.32330511407 0.0017469849537 10.6746263881 0.210893464309
2.32728174078 0.00175696759259 10.2618588298 0.22313661988
2.33117295863 0.00173267361111 10.8279313593 0.212639643571
2.33515398177 0.00175133680556 10.8224357209 0.212572713534
2.33908312564 0.00175489583333 10.8785014084 0.213262956785
2.34303081194 0.00174788194444 11.1977646034 0.216952282392
2.34694288396 0.00174872685185 11.4693919349 0.232716210537
2.35088473233 0.00175444444444 11.2554653854 0.21665165673
2.3548225145 0.00175335648148 11.2756856769 0.219038281727
2.35874084895 0.0017511400463 11.4114601772 0.218243824653
2.36265417632 0.00175700810185 10.9303343147 0.21411457924
2.36659159946 0.00175036458333 11.0395755724 0.216005987967
2.37049820147 0.00173069444444 11.3629185968 0.217713993365
2.37452986536 0.00175436342593 11.5093049936 0.219954259667
2.37839978384 0.00175763888889 11.0423180995 0.214585940265
2.38239348853 0.00175067708333 11.1267352545 0.21521288795
2.38626653787 0.00175649884259 11.4851012887 0.218734076357
2.39017658704 0.00173520833333 11.0143163069 0.233293430904
2.39414374578 0.0017575462963 11.2831704256 0.217184939242
2.39808595021 0.00174732638889 11.8688986443 0.222324841387
2.4020093933 0.00175145833333 10.9969934086 0.214557612723
2.40590461492 0.00173434027778 11.0595908757 0.214921603021
2.40984856101 0.00173543981481 11.6135369411 0.236912306174
2.41383276604 0.00175450231481 11.6802494444 0.222289482294
2.41769855079 0.00173523148148 11.5242384666 0.219718659733
2.42169304215 0.00174894097222 11.7069000967 0.222153915599
2.42560252015 0.0017484375 10.679806865 0.211160717423
2.42950835605 0.00175339699074 10.5583414497 0.223937059557
2.4334103936 0.0017355150463 10.3862620786 0.208309326554
2.43737057795 0.00175625578704 10.2782781934 0.207314380808
2.44120662135 0.00172980902778 10.6103593827 0.210198872558
2.44518170495 0.00174744791667 10.7369137928 0.211464762845
2.44909360928 0.0017545775463 11.0328219097 0.214726005195
2.45306925019 0.0017537037037 11.1723466231 0.233671791523
2.45692779457 0.0017328587963 11.7778646102 0.22182935669
2.46092406861 0.00174706597222 11.2034285212 0.216211506411
2.46484411633 0.00174956597222 11.3094071426 0.217770659264
2.46876281176 0.00175078125 11.3889265217 0.217972380645
2.52362863494 7.47633101852e-05 9.89942778053 1.15864038402
2.52802158498 0.00174952546296 11.6066055679 0.220967995308
2.54200336531 0.00173175925926 11.5622451592 0.21956708637
2.54590038932 0.00174942708333 11.2737313449 0.2166023573
2.5496962027 0.00173130208333 11.3435612876 0.217303223386
2.55356235395 0.0017517650463 11.590246287 0.219466585806
2.55812886039 0.00174826967593 11.9059087087 0.223253230627
2.56197888234 0.00174622685185 10.9610328887 0.213328813269
2.56606686523 0.00174750578704 11.3302739795 0.216849831103
2.56998458176 0.00174979166667 11.102678875 0.21584046049
2.57389543687 0.00174873263889 11.5320935187 0.219828471819
2.57777868279 0.00175144675926 11.4945764229 0.218874839767
2.58167587685 0.00175089699074 11.0806885299 0.214683979542
2.58553792748 0.00174815972222 11.2874053851 0.216585431218
2.61121465014 0.00175487268519 10.7903577965 0.212517348699
2.61514668984 0.00173399305556 10.3247089319 0.207325144485
2.61906815682 0.00174982638889 10.078271406 0.214334300712
2.62302829488 0.00175353587963 10.571336029 0.209425791773
2.64517131958 0.00175094328704 10.4896888418 0.208918155543
2.64916804538 0.00173098958333 10.5775284891 0.209548468874
2.65310434865 0.00175101273148 11.045701898 0.21384564276
2.65806361854 0.00174938078704 10.3623103292 0.208585452872
2.66798477604 0.00174980902778 10.5991046505 0.210264932294
2.67197767914 0.00175629050926 10.5116655241 0.208818142435
2.67584468722 0.00174763310185 10.7124077721 0.210696257835
2.67978244354 0.00174840856481 10.5658054058 0.220216546803
2.68370902098 0.00175039930556 10.7299525246 0.211082167819
2.68766758116 0.00175122685185 10.6042172558 0.210615163237
2.69160556223 0.0017520775463 10.8638302999 0.212445299481
2.69561602678 0.00175370949074 10.9013412146 0.214040002564
